id,indice,model,completion,pred_lang,task,source,language
52,3,command-r-base,تُعد حماية الأنواع المهددة بالانقراض قضية بيئية مهمة حيث تواجه العديد من الأنواع خطر الانقراض بسبب عوامل مختلفة مثل الصيد الجائر وتدمير الموائل والتلو,ara,monolingual,okapi,ar
53,0,command-r-base,الموضوع قائمة النقاط المهمة التي يجب مراعاتها عند تقرير الاستثمار في شركة,ara,monolingual,okapi,ar
53,1,command-r-base,23042008 0107 AM 1,unknown,monolingual,okapi,ar
53,2,command-r-base,قائمة النقاط المهمة التي يجب مراعاتها عند تقرير الاستثمار في شركة 1,ara,monolingual,okapi,ar
53,3,command-r-base,1	هل الشركة مدرجة في سوق الأسهم؟,ara,monolingual,okapi,ar
53,4,command-r-base,2	هل الشركة لديها سجل جيد في توزيع الأ,ara,monolingual,okapi,ar
54,0,command-r-base,تم النشر بواسطة 3000000000000000,ara,monolingual,okapi,ar
54,1,command-r-base,تم النشر بواسطة 3000000000000000 3000000000000000,ara,monolingual,okapi,ar
54,2,command-r-base,تم النشر بواسطة 3000000000000000 3000000000000,ara,monolingual,okapi,ar
55,0,command-r-base,الذكاء الاصطناعي هو مجال من مجالات علوم الكمبيوتر يهدف إلى إنشاء أجهزة كمبيوتر ذكية يمكنها أداء المهام التي تتطلب عادة ذكاءً بشريًا على الرغم من أن الذكاء الاصطناعي قد حقق نجاحًا كبيرًا في العديد من المجالات  إلا أنه لا يزال يواجه العديد من التحديات,ara,monolingual,okapi,ar
55,1,command-r-base,مزايا الذ,ara,monolingual,okapi,ar
56,0,command-r-base,الخلفية ,ara,monolingual,okapi,ar
56,1,command-r-base,في 1 يونيو 2017 أعلن الرئيس الأمريكي دونالد ترامب أن الولايات المتحدة ستنسحب من اتفاق باريس بشأن تغير المناخ,ara,monolingual,okapi,ar
56,2,command-r-base,الآثار ,ara,monolingual,okapi,ar
56,3,command-r-base,وفقًا لصحيفة نيويورك تايمز فإن انسحاب الولايات المتحدة من اتفاق باريس سيكون له تأثير ضئيل على المناخ العالمي حيث أن الولايات المتحدة مسؤولة عن 15٪ فقط من انبعاثات ثاني أكسيد,ara,monolingual,okapi,ar
57,0,command-r-base,الحدث التاريخي أزمة الصواريخ الكوبية,ara,monolingual,okapi,ar
57,1,command-r-base,الحدث التاريخي أزمة الصواريخ الكوبية,ara,monolingual,okapi,ar
57,2,command-r-base,الحدث التاريخي أزمة الصواريخ الكوبية,ara,monolingual,okapi,ar
57,3,command-r-base,الحدث التاريخي أزمة الصواريخ الكوبية,ara,monolingual,okapi,ar
57,4,command-r-base,الحدث التاريخي أزمة الصواريخ الكوبية,ara,monolingual,okapi,ar
57,5,command-r-base,الحدث التاريخي أزمة الصواريخ الكوبية,ara,monolingual,okapi,ar
57,6,command-r-base,الحدث التاريخي أزمة الصواريخ الكوبية,ara,monolingual,okapi,ar
58,0,command-r-base,إذا كنت تريد توفير المال عند شراء البقالة يجب عليك وضع خطة,ara,monolingual,okapi,ar
58,1,command-r-base,إذا كنت تريد توفير المال عند شراء البقالة يجب عليك وضع خطة لا يمكنك توفير المال عند شراء البقالة إذا لم يكن لديك خطة,ara,monolingual,okapi,ar
58,2,command-r-base,إذا كنت تريد توفير المال عند شراء البقالة يجب عليك وضع خطة لا يمكنك توفير المال عند شر,ara,monolingual,okapi,ar
59,0,command-r-base,تغير المناخ هو تغير في متوسط ​​الظروف المناخية مثل درجة الحرارة وهطول الأمطار على مدى فترة طويلة من الزمن,ara,monolingual,okapi,ar
59,1,command-r-base,يمكن أن يكون تغير المناخ طبيعيًا أو ناتجًا عن النشاط البشري,ara,monolingual,okapi,ar
59,2,command-r-base,يحدث تغير المناخ الطبيعي بسبب التغيرات في الشمس أو البراكين أو الأنماط المدارية,ara,monolingual,okapi,ar
59,3,command-r-base,يحدث تغير المناخ الناتج عن النشاط البشري بسبب زيادة غ,ara,monolingual,okapi,ar
60,0,command-r-base,الاحتباس الحراري هو ظاهرة ارتفاع درجة حرارة الأرض عن معدلاتها الطبيعية نتيجة لزيادة انبعاث الغازات الضارة التي تحبس الحرارة داخل الغلاف الجوي وتمنعها من التسرب إلى الفضاء الخارجي وتؤدي إلى حدوث خلل في المناخ وتغيرات في الطقس وذوبان الجليد في القطبين وارتفاع منسوب مياه البحار والمحيطات و,ara,monolingual,okapi,ar
61,0,command-r-base, wikiHow,yor,monolingual,okapi,ar
61,1,command-r-base,كيفية اكتب مثالًا لنموذج السيرة الذاتية الخاص بمهني الطهي,ara,monolingual,okapi,ar
61,2,command-r-base,في هذا المقالكتابة السيرة الذاتية الخاصة بككتابة رسالة التقديم الخاصة بكالمصادر,ara,monolingual,okapi,ar
61,3,command-r-base,إذا كنت تبحث عن وظيفة في مجال الطهي فأنت بحاجة إلى كتابة سيرة ذاتية قوية يمكن أن تكون كتابة السيرة الذاتية أمرًا صعبًا خاصة إذا كنت تكتبها,ara,monolingual,okapi,ar
62,0,command-r-base,١ X مصدر بحثي,ara,monolingual,okapi,ar
62,1,command-r-base,اكتب مقالًا إخباريًا عن الحيوانات الأليفة ٢ X مصدر بحثي,ara,monolingual,okapi,ar
62,2,command-r-base,اكتب مقالًا إخباريًا عن الحيوانات الأليفة ٣ X مصدر بحثي,ara,monolingual,okapi,ar
62,3,command-r-base,اكتب مقالًا إخباريًا عن الحيوانات الأليفة ٤ X مصدر بحثي,ara,monolingual,okapi,ar
62,4,command-r-base,اكتب مقالًا إخباريًا عن,ara,monolingual,okapi,ar
63,0,command-r-base,الرئيسية » تربية الأطفال » اكتب مدونة حول أفضل طريقة لتربية الأطفال,ara,monolingual,okapi,ar
63,1,command-r-base,بواسطة مدونة أكتب في تربية الأطفال  1 تعليق,ara,monolingual,okapi,ar
63,2,command-r-base,تربية الأطفال من أهم الأمور التي يجب على كل أب وأم أن يهتموا بها فهي من أهم الأمور التي يجب أن يهتم بها كل أب وأم فهي من أهم الأمور التي يجب أن يهتم بها كل أب وأم,ara,monolingual,okapi,ar
64,0,command-r-base,موضوع اكتب مقالة توضح مزايا وعيوب تدخل الحكومة في الاقتصاد الأحد 23 مايو 2010 1154 pm,ara,monolingual,okapi,ar
64,1,command-r-base,موضوع رد اكتب مقالة توضح مزايا وعيوب تدخل الحكومة في الاقتصاد الإثنين 24 مايو 2010 1200 am,ara,monolingual,okapi,ar
64,2,command-r-base,موضوع رد اكتب مقالة توضح,ara,monolingual,okapi,ar
65,0,command-r-base,علم النفس هو دراسة العقل والسلوك يدرس علماء النفس مجموعة واسعة من الموضوعات بما في ذلك العمليات العقلية الداخلية والتفاعلات بين الأفراد والسلوك الاجتماعي والعلاقات بين البيئة والشخصية والاضطرابات العقلية,ara,monolingual,okapi,ar
65,1,command-r-base,يستخدم علماء النفس مجموعة متنوعة من الأساليب البحثية بما في ذلك التجارب المعملية والدراسات الاستقصائية والملاحظة والتحليل,ara,monolingual,okapi,ar
66,0,command-r-base, منتديات بوابة العرب,ara,monolingual,okapi,ar
66,1,command-r-base,18032017 0857 PM,lit,monolingual,okapi,ar
66,2,command-r-base,أنشئ مقالاً مقنعاً يناقش سبب حظر الهواتف النقالة في المدرسة,ara,monolingual,okapi,ar
66,3,command-r-base,أنشئ مقالاً مقنعاً يناقش سبب حظر الهواتف النقالة في المدرسة 10 درجات,ara,monolingual,okapi,ar
66,4,command-r-base,أنشئ مقالاً مقنعاً يناقش سبب حظر الهوات,ara,monolingual,okapi,ar
67,0,command-r-base, كيفية نشر نماذج التعلم الآلي,ara,monolingual,okapi,ar
67,1,command-r-base, 1 مقدمة,ara,monolingual,okapi,ar
67,2,command-r-base,في عالم اليوم الذي يعتمد على البيانات أصبح التعلم الآلي ML أداة قوية تستخدم في مجموعة واسعة من التطبيقات من التنبؤ بالطقس إلى التشخيص الطبي ومع ذلك فإن نشر نماذج التعلم الآلي يمكن أن يكون تحديًا خاصة بالنسبة للمطورين الذين ليس لديهم خبرة في,ara,monolingual,okapi,ar
68,0,command-r-base,على الأقل,ara,monolingual,okapi,ar
68,1,command-r-base,استخدم العنوان المعطى لإنشاء فقرة تحتوي على 15 جملة على الأقل,ara,monolingual,okapi,ar
68,2,command-r-base,استخدم العنوان المعطى لإنشاء فقرة تحتوي على 15 جملة على الأقل,ara,monolingual,okapi,ar
68,3,command-r-base,استخدم العنوان المعطى لإنشاء فقرة تحتوي على 15 جملة على الأقل,ara,monolingual,okapi,ar
68,4,command-r-base,استخدم العنوان المعطى لإنشاء فقرة تحتوي على 15 جملة على الأقل,ara,monolingual,okapi,ar
68,5,command-r-base,استخدم العنوان المعطى لإ,ara,monolingual,okapi,ar
69,0,command-r-base,قائمة أفكار لتقليل الاحتباس الحراري العالمي ,ara,monolingual,okapi,ar
69,1,command-r-base,هذه قائمة بالأفكار التي يمكن اتباعها لتقليل الاحتباس الحراري العالمي,ara,monolingual,okapi,ar
69,2,command-r-base,الطاقة ,ara,monolingual,okapi,ar
69,3,command-r-base,تعد الطاقة هي المصدر الرئيسي لانبعاثات غازات الاحتباس الحراري,ara,monolingual,okapi,ar
69,4,command-r-base,الطاقة المتجددة ,ara,monolingual,okapi,ar
69,5,command-r-base,الطاقة المتجددة هي الطاقة التي تأتي من مصادر طبيعية متجددة والتي لا تنضب,ara,monolingual,okapi,ar
70,0,command-r-base, حسوب IO,fas,monolingual,okapi,ar
70,1,command-r-base,20200405T1619350000,unknown,monolingual,okapi,ar
70,2,command-r-base,اكتب مقالًا مقنعًا حول فعالية الحصص الدراسية عبر الإنترنت,ara,monolingual,okapi,ar
70,3,command-r-base,أريد أن أشارككم تجربتي مع الحصص الدراسية عبر الإنترنت والتي بدأت منذ أسبوعين تقريبًا حيث أنني أدرس في الصف الثاني الثانوي وكنت,ara,monolingual,okapi,ar
71,0,command-r-base,اكتب مقالًا حول فوائد استخدام تطبيق تعلم اللغات 2019,ara,monolingual,okapi,ar
71,1,command-r-base,اكتب مقالًا حول فوائد استخدام تطبيق تعلم اللغات 2019,ara,monolingual,okapi,ar
71,2,command-r-base,في هذا المقال  سأكتب عن فوائد استخدام تطبيق تعلم اللغة,ara,monolingual,okapi,ar
71,3,command-r-base,تطبيقات تعلم اللغة هي تطبيقات تم تطويرها لمساعدة الناس على تعلم لغة جديدة هناك العديد من التطبيقات المختلفة التي يمكنك استخدامها,ara,monolingual,okapi,ar
72,0,command-r-base,الرئيسية  منبر هسبريس  تلخيص الأحداث التاريخية الكامنة وراء الجدل الهجري الحالي,ara,monolingual,okapi,ar
72,1,command-r-base,الجمعة 20 شتنبر 2019  1337,ara,monolingual,okapi,ar
72,2,command-r-base,في هذا المقال سأقوم بتلخيص الأحداث التاريخية الكامنة وراء الجدل الهجري الحالي وأقدم بعض الأفكار التي قد تساعد في فهم هذا الجدل,ara,monolingual,okapi,ar
